order_id,delivery_id,delivery_status,delivery_time,rider_id
4752,1541,Delivered,23:32:23,52
4754,1542,Delayed,08:55:59,296
4759,1543,Delayed,03:32:36,39
4760,1544,Delayed,01:55:19,271
4762,1545,Delivered,05:23:16,87
4768,1546,Delayed,15:00:21,190
4771,1547,Delayed,01:04:32,294
4772,1548,Delivered,09:42:18,290
4778,1549,Delayed,12:30:36,240
4779,1550,Delayed,04:42:04,216
4782,1551,Delayed,15:38:35,287
4784,1552,Delivered,03:33:58,242
4786,1553,Delivered,18:50:22,284
4787,1554,Delivered,09:13:31,286
4789,1555,Delayed,09:42:37,194
4790,1556,Delivered,02:18:12,124
4795,1557,Delivered,04:21:32,5
4806,1558,Delivered,23:52:21,92
4808,1559,Delayed,23:51:58,72
4812,1560,Delayed,15:55:21,256
4815,1561,Delivered,00:26:22,74
4816,1562,Delivered,18:14:42,36
4817,1563,Delivered,16:12:14,168
4818,1564,Delayed,03:04:22,245
4824,1565,Delivered,03:59:14,291
4829,1566,Delivered,04:15:13,143
4836,1567,Delayed,19:12:07,126
4838,1568,Delivered,15:11:45,224
4843,1569,Delayed,03:19:24,136
4844,1570,Delayed,09:36:47,126
4847,1571,Delivered,19:20:11,32
4854,1572,Delivered,05:07:25,91
4858,1573,Delivered,04:49:29,272
4862,1574,Delivered,03:40:22,92
4863,1575,Delivered,16:57:43,185
4865,1576,Delivered,13:54:34,93
4867,1577,Delivered,15:08:01,153
4869,1578,Delayed,22:43:17,101
4872,1579,Delivered,13:42:45,201
4878,1580,Delivered,21:32:54,264
4881,1581,Delayed,20:26:56,261
4882,1582,Delivered,10:27:49,35
4887,1583,Delivered,13:15:21,181
4888,1584,Delayed,08:43:30,295
4891,1585,Delivered,01:01:42,288
4897,1586,Delivered,21:00:49,201
4901,1587,Delayed,11:44:11,9
4903,1588,Delayed,07:56:12,21
4904,1589,Delayed,02:28:27,30
4909,1590,Delayed,01:46:18,127
4912,1591,Delivered,04:45:59,62
4913,1592,Delayed,01:57:55,267
4914,1593,Delivered,14:48:06,24
4916,1594,Delivered,16:13:26,146
4918,1595,Delayed,12:26:59,250
4928,1596,Delayed,19:12:16,144
4930,1597,Delayed,05:19:15,288
4931,1598,Delivered,06:59:06,274
4932,1599,Delayed,00:30:26,23
4933,1600,Delivered,23:31:28,260
4941,1601,Delayed,22:26:15,40
4944,1602,Delivered,10:49:11,53
4947,1603,Delivered,02:47:46,82
4950,1604,Delayed,03:28:20,208
4954,1605,Delivered,20:12:41,78
4955,1606,Delivered,02:00:38,164
4956,1607,Delivered,22:16:57,213
4957,1608,Delivered,13:11:22,72
4963,1609,Delayed,00:52:53,186
4967,1610,Delayed,21:25:29,40
4977,1611,Delayed,07:57:42,191
4980,1612,Delayed,02:44:09,294
4981,1613,Delivered,01:29:52,105
4982,1614,Delivered,04:40:38,101
4987,1615,Delivered,04:42:00,125
4989,1616,Delayed,09:41:28,191
4994,1617,Delayed,02:30:40,79
4997,1618,Delayed,13:02:59,56
5002,1619,Delivered,21:19:47,81
5003,1620,Delayed,10:47:10,8
5004,1621,Delayed,16:53:55,7
5006,1622,Delivered,20:06:25,11
5007,1623,Delayed,17:39:53,111
5009,1624,Delayed,23:22:22,258
5010,1625,Delayed,12:36:09,160
5011,1626,Delayed,18:02:10,78
5016,1627,Delivered,19:12:06,9
5020,1628,Delayed,18:03:22,184
5024,1629,Delivered,00:45:37,253
5026,1630,Delivered,21:52:29,225
5030,1631,Delivered,02:05:33,9
5032,1632,Delayed,06:45:45,234
5033,1633,Delayed,13:58:40,214
5034,1634,Delivered,12:36:59,291
5035,1635,Delayed,03:05:56,92
5036,1636,Delayed,16:18:59,46
5039,1637,Delivered,09:24:48,14
5041,1638,Delivered,15:55:00,145
5043,1639,Delivered,23:00:58,261
5047,1640,Delivered,02:15:13,39
5051,1641,Delayed,23:25:22,222
5052,1642,Delivered,02:03:56,245
5054,1643,Delayed,13:30:37,219
5056,1644,Delivered,03:50:23,117
5060,1645,Delivered,09:06:34,223
5061,1646,Delayed,17:32:47,25
5062,1647,Delivered,06:46:37,212
5063,1648,Delayed,05:53:14,241
5066,1649,Delivered,16:02:00,23
5072,1650,Delivered,13:51:43,221
5074,1651,Delivered,23:38:12,267
5079,1652,Delivered,02:07:30,34
5080,1653,Delayed,00:55:19,66
5082,1654,Delayed,23:39:28,66
5083,1655,Delivered,19:30:57,229
5086,1656,Delayed,04:16:19,173
5104,1657,Delivered,14:41:58,53
5106,1658,Delayed,19:06:15,231
5109,1659,Delayed,22:41:35,282
5110,1660,Delayed,15:11:18,196
5112,1661,Delivered,23:12:58,185
5114,1662,Delayed,21:53:32,127
5118,1663,Delayed,23:37:24,51
5121,1664,Delayed,00:49:59,174
5129,1665,Delayed,23:23:04,270
5131,1666,Delayed,20:05:37,90
5140,1667,Delayed,18:29:42,278
5143,1668,Delayed,19:21:36,212
5144,1669,Delayed,06:11:28,41
5145,1670,Delivered,20:48:18,13
5146,1671,Delayed,08:00:28,76
5149,1672,Delivered,04:55:14,22
5151,1673,Delivered,03:13:06,62
5153,1674,Delivered,19:21:16,102
5156,1675,Delayed,11:50:29,277
5159,1676,Delivered,22:47:19,108
5171,1677,Delayed,17:44:54,178
5176,1678,Delivered,15:49:35,116
5178,1679,Delayed,19:32:07,230
5181,1680,Delivered,09:40:26,188
5187,1681,Delivered,02:19:53,299
5191,1682,Delayed,05:43:49,238
5202,1683,Delivered,15:10:26,273
5203,1684,Delivered,08:36:49,19
5204,1685,Delayed,22:36:32,109
5206,1686,Delayed,07:32:55,14
5207,1687,Delayed,07:18:07,251
5212,1688,Delivered,01:45:54,140
5216,1689,Delivered,00:37:54,146
5219,1690,Delayed,12:42:28,16
5222,1691,Delayed,03:49:43,137
5224,1692,Delivered,11:32:52,124
5228,1693,Delayed,05:08:44,26
5230,1694,Delivered,05:39:08,178
5235,1695,Delivered,17:10:31,45
5247,1696,Delivered,23:43:24,105
5252,1697,Delayed,23:21:49,135
5258,1698,Delayed,10:37:31,293
5261,1699,Delayed,23:33:56,36
5264,1700,Delayed,08:13:46,127
5265,1701,Delivered,08:32:36,247
5269,1702,Delivered,10:34:32,215
5273,1703,Delivered,16:26:52,265
5276,1704,Delivered,12:31:15,300
5278,1705,Delayed,08:17:21,47
5282,1706,Delivered,01:41:45,207
5285,1707,Delayed,16:20:42,101
5286,1708,Delayed,05:11:22,172
5288,1709,Delivered,01:37:25,92
5291,1710,Delivered,05:22:08,180
5296,1711,Delayed,15:40:00,7
5297,1712,Delivered,07:33:43,175
5300,1713,Delivered,10:49:17,221
5302,1714,Delivered,01:13:51,290
5306,1715,Delayed,13:34:13,1
5308,1716,Delayed,17:08:20,244
5309,1717,Delayed,05:30:33,77
5311,1718,Delivered,08:46:09,39
5312,1719,Delivered,00:22:15,129
5313,1720,Delivered,01:18:19,88
5314,1721,Delivered,08:36:06,39
5316,1722,Delayed,00:38:57,98
5317,1723,Delayed,23:49:06,210
5318,1724,Delivered,20:33:07,279
5321,1725,Delayed,04:31:55,44
5325,1726,Delayed,21:23:41,80
5333,1727,Delayed,17:15:49,149
5334,1728,Delivered,03:11:31,232
5339,1729,Delivered,07:15:05,84
5341,1730,Delivered,14:01:50,299
5343,1731,Delivered,20:20:07,208
5349,1732,Delayed,15:51:46,239
5352,1733,Delayed,07:03:28,132
5354,1734,Delivered,17:40:06,18
5356,1735,Delayed,07:14:30,190
5358,1736,Delayed,18:02:08,114
5362,1737,Delivered,21:26:00,295
5364,1738,Delayed,01:37:11,81
5370,1739,Delivered,19:44:03,237
5376,1740,Delayed,22:00:10,273
5378,1741,Delivered,11:54:41,228
5382,1742,Delayed,07:51:15,158
5385,1743,Delayed,00:04:27,42
5386,1744,Delayed,17:26:14,213
5400,1745,Delivered,02:49:05,141
5403,1746,Delayed,19:23:02,66
5405,1747,Delayed,01:33:12,132
5406,1748,Delayed,03:51:35,169
5407,1749,Delayed,13:20:47,239
5408,1750,Delayed,03:11:44,56
5409,1751,Delayed,04:47:57,291
5415,1752,Delayed,15:41:37,106
5416,1753,Delivered,02:41:17,232
5417,1754,Delivered,19:45:18,268
5419,1755,Delayed,06:36:40,203
5423,1756,Delivered,14:02:48,2
5426,1757,Delayed,17:36:08,265
5428,1758,Delivered,10:15:50,106
5430,1759,Delivered,20:48:38,32
5431,1760,Delivered,03:41:13,146
5436,1761,Delivered,12:54:35,220
5439,1762,Delayed,06:16:14,128
5446,1763,Delayed,17:45:58,227
5447,1764,Delivered,10:57:25,19
5449,1765,Delivered,19:50:30,130
5455,1766,Delayed,02:45:27,245
5456,1767,Delivered,06:31:36,293
5457,1768,Delivered,15:10:39,141
5461,1769,Delivered,10:49:11,39
5463,1770,Delayed,07:12:26,75
5465,1771,Delivered,14:20:45,242
5466,1772,Delayed,22:57:12,180
5470,1773,Delayed,17:33:48,4
5474,1774,Delayed,06:44:55,136
5479,1775,Delivered,02:49:16,131
5482,1776,Delivered,18:36:23,140
5485,1777,Delivered,17:25:05,161
5489,1778,Delayed,01:18:15,98
5490,1779,Delayed,05:15:42,90
5491,1780,Delayed,11:21:43,244
5494,1781,Delivered,21:36:30,28
5498,1782,Delivered,01:25:36,61
5500,1783,Delayed,00:31:33,120
5505,1784,Delivered,21:40:14,87
5506,1785,Delivered,06:23:21,183
5511,1786,Delivered,08:44:34,296
5515,1787,Delivered,16:27:53,74
5518,1788,Delivered,15:31:38,270
5523,1789,Delayed,16:36:27,69
5530,1790,Delivered,15:35:53,33
5531,1791,Delivered,16:50:18,37
5534,1792,Delayed,11:18:30,100
5544,1793,Delayed,22:04:50,231
5545,1794,Delivered,20:05:58,206
5546,1795,Delivered,01:08:25,7
5550,1796,Delayed,08:50:19,274
5555,1797,Delivered,09:18:38,270
5558,1798,Delayed,19:11:56,128
5560,1799,Delayed,10:30:38,181
5566,1800,Delayed,04:30:57,22
5567,1801,Delayed,20:28:29,110
5569,1802,Delayed,09:51:49,7
5570,1803,Delivered,07:41:50,255
5574,1804,Delivered,05:30:50,48
5579,1805,Delayed,23:44:58,118
5583,1806,Delayed,09:58:10,273
5588,1807,Delivered,04:38:59,113
5593,1808,Delayed,12:13:41,24
5594,1809,Delivered,04:55:58,158
5596,1810,Delayed,18:26:30,283
5602,1811,Delayed,13:49:13,99
5606,1812,Delayed,18:06:12,222
5607,1813,Delayed,14:05:02,243
5608,1814,Delayed,18:52:12,6
5610,1815,Delayed,23:38:35,62
5611,1816,Delayed,17:43:45,82
5616,1817,Delayed,16:17:10,50
5618,1818,Delivered,15:57:48,16
5620,1819,Delayed,02:49:18,21
5624,1820,Delivered,18:19:21,272
5627,1821,Delivered,06:35:49,223
5629,1822,Delivered,23:18:37,225
5634,1823,Delivered,23:11:13,111
5635,1824,Delayed,11:21:26,166
5636,1825,Delayed,14:36:31,139
5638,1826,Delivered,12:16:11,141
5642,1827,Delivered,12:21:46,183
5644,1828,Delivered,20:35:41,296
5646,1829,Delayed,01:50:15,87
5649,1830,Delivered,10:09:28,253
5652,1831,Delivered,07:45:29,261
5657,1832,Delayed,04:06:54,91
5659,1833,Delayed,04:22:34,31
5677,1834,Delayed,04:37:33,180
5684,1835,Delivered,11:47:04,128
5688,1836,Delivered,20:04:32,196
5693,1837,Delayed,05:39:59,174
5694,1838,Delivered,14:46:55,299
5700,1839,Delayed,04:53:40,135
5701,1840,Delayed,13:34:32,117
5702,1841,Delayed,14:45:01,22
5705,1842,Delayed,22:03:38,221
5709,1843,Delayed,07:25:43,14
5712,1844,Delivered,21:43:32,27
5717,1845,Delivered,09:22:22,40
5720,1846,Delivered,10:45:13,16
5721,1847,Delivered,23:55:12,72
5722,1848,Delivered,09:12:02,166
5726,1849,Delivered,15:13:01,18
5732,1850,Delivered,08:33:34,18
5735,1851,Delivered,05:07:16,163
5736,1852,Delayed,19:05:01,271
5737,1853,Delayed,12:13:21,24
5739,1854,Delivered,14:30:48,234
5743,1855,Delivered,08:05:55,75
5744,1856,Delayed,05:23:29,241
5746,1857,Delivered,03:13:33,257
5747,1858,Delivered,20:41:40,181
5749,1859,Delayed,11:01:11,208
5750,1860,Delivered,17:34:21,274
5751,1861,Delivered,06:55:19,114
5755,1862,Delivered,18:01:33,104
5761,1863,Delayed,02:37:42,78
5763,1864,Delivered,06:31:07,163
5768,1865,Delivered,21:14:47,227
5769,1866,Delivered,07:57:34,180
5770,1867,Delivered,14:23:59,77
5771,1868,Delivered,20:13:20,34
5772,1869,Delayed,19:42:11,265
5777,1870,Delayed,02:56:06,86
5779,1871,Delayed,14:20:16,231
5784,1872,Delayed,09:56:07,159
5785,1873,Delayed,04:45:26,128
5787,1874,Delivered,13:22:46,35
5789,1875,Delivered,14:12:57,61
5793,1876,Delayed,10:24:21,200
5795,1877,Delayed,16:08:03,167
5797,1878,Delayed,23:47:34,253
5800,1879,Delivered,17:12:48,149
5804,1880,Delayed,02:03:44,213
5806,1881,Delayed,20:14:07,70
5809,1882,Delivered,16:29:26,158
5811,1883,Delivered,14:22:35,204
5812,1884,Delayed,02:44:28,278
5813,1885,Delayed,23:01:20,200
5817,1886,Delayed,06:07:43,248
5819,1887,Delivered,00:47:18,115
5822,1888,Delivered,16:54:56,164
5823,1889,Delayed,20:36:59,72
5825,1890,Delayed,14:32:53,136
5826,1891,Delivered,06:28:46,170
5827,1892,Delayed,22:25:10,50
5828,1893,Delivered,23:35:17,286
5830,1894,Delayed,20:34:05,158
5833,1895,Delivered,05:34:46,122
5834,1896,Delivered,09:11:44,180
5836,1897,Delayed,20:42:35,114
5848,1898,Delayed,03:42:09,203
5849,1899,Delayed,08:10:43,115
5850,1900,Delivered,22:38:29,115
5853,1901,Delivered,21:27:22,187
5854,1902,Delayed,21:43:48,213
5860,1903,Delayed,15:48:31,128
5862,1904,Delivered,01:41:12,135
5863,1905,Delayed,11:46:33,160
5865,1906,Delayed,16:02:46,189
5869,1907,Delivered,23:33:44,171
5877,1908,Delayed,13:07:51,24
5878,1909,Delayed,22:43:42,115
5881,1910,Delayed,09:01:39,25
5882,1911,Delayed,11:16:34,56
5885,1912,Delayed,02:05:00,258
5886,1913,Delayed,14:37:57,274
5888,1914,Delayed,07:11:16,89
5889,1915,Delivered,18:44:30,227
5891,1916,Delayed,12:00:47,7
5906,1917,Delayed,18:37:12,56
5908,1918,Delivered,03:31:21,35
5911,1919,Delayed,21:52:06,259
5913,1920,Delivered,19:55:56,271
5914,1921,Delayed,08:57:50,49
5921,1922,Delayed,22:00:41,145
5922,1923,Delayed,18:56:13,35
5926,1924,Delayed,16:49:35,90
5929,1925,Delayed,07:57:20,67
5930,1926,Delivered,06:45:15,231
5931,1927,Delayed,06:10:37,100
5933,1928,Delayed,21:53:50,263
5941,1929,Delivered,18:20:22,81
5943,1930,Delivered,20:27:29,19
5944,1931,Delivered,22:24:18,100
5948,1932,Delayed,22:08:34,127
5949,1933,Delivered,04:46:24,7
5952,1934,Delayed,08:21:22,14
5953,1935,Delayed,20:39:01,245
5961,1936,Delivered,14:35:45,127
5963,1937,Delivered,00:28:27,260
5965,1938,Delayed,14:54:30,298
5971,1939,Delayed,00:09:26,173
5973,1940,Delivered,00:54:07,242
5975,1941,Delivered,11:55:45,95
5980,1942,Delivered,06:36:30,203
5981,1943,Delivered,02:35:06,134
5988,1944,Delivered,00:06:00,285
5989,1945,Delayed,01:46:34,30
5997,1946,Delayed,10:30:44,143
6002,1947,Delivered,14:02:27,204
6004,1948,Delayed,21:31:10,63
6011,1949,Delivered,21:12:42,287
6016,1950,Delivered,22:14:02,292
6018,1951,Delayed,05:55:18,164
6020,1952,Delayed,08:51:34,179
6022,1953,Delivered,09:13:56,41
6028,1954,Delayed,22:15:31,248
6031,1955,Delivered,11:17:59,181
6034,1956,Delayed,00:19:29,82
6035,1957,Delivered,17:38:30,298
6036,1958,Delivered,04:32:57,166
6041,1959,Delayed,07:08:42,221
6049,1960,Delivered,21:07:14,51
6057,1961,Delivered,00:59:24,69
6064,1962,Delivered,16:47:32,111
6067,1963,Delivered,02:58:20,165
6071,1964,Delayed,11:26:28,281
6073,1965,Delayed,01:08:14,98
6075,1966,Delayed,04:43:35,55
6076,1967,Delayed,19:36:38,168
6083,1968,Delayed,08:40:42,79
6084,1969,Delivered,16:16:18,195
6091,1970,Delivered,11:51:50,105
6093,1971,Delayed,07:49:36,10
6094,1972,Delayed,15:36:40,91
6097,1973,Delivered,08:35:38,160
6100,1974,Delayed,12:07:43,59
6101,1975,Delivered,04:54:48,252
6103,1976,Delivered,15:07:12,257
6104,1977,Delivered,13:42:56,117
6105,1978,Delayed,21:22:14,298
6106,1979,Delayed,20:06:10,142
6112,1980,Delayed,08:42:28,88
6113,1981,Delayed,17:48:50,163
6115,1982,Delivered,01:42:12,152
6118,1983,Delayed,07:07:18,54
6122,1984,Delivered,08:15:25,101
6123,1985,Delivered,21:04:09,55
6128,1986,Delayed,02:23:53,107
6130,1987,Delivered,10:16:26,145
6137,1988,Delayed,09:40:23,3
6145,1989,Delayed,08:35:24,206
6146,1990,Delayed,16:52:49,117
6149,1991,Delayed,21:13:25,40
6158,1992,Delivered,05:44:54,112
6159,1993,Delayed,15:20:43,12
6163,1994,Delayed,12:26:20,126
6164,1995,Delayed,13:35:11,269
6165,1996,Delivered,14:50:12,154
6166,1997,Delayed,23:06:47,84
6169,1998,Delivered,12:13:13,244
6172,1999,Delivered,02:28:08,7
6176,2000,Delivered,00:36:44,24
6182,2001,Delayed,10:10:56,230
6183,2002,Delayed,18:28:00,88
6188,2003,Delivered,21:01:53,287
6189,2004,Delayed,02:01:39,110
6191,2005,Delivered,09:33:11,200
6192,2006,Delayed,17:02:47,168
6195,2007,Delivered,15:10:25,90
6197,2008,Delayed,18:33:41,130
6200,2009,Delayed,02:10:04,179
6206,2010,Delayed,06:55:24,104
6208,2011,Delivered,06:33:38,39
6209,2012,Delayed,18:26:04,248
6212,2013,Delivered,14:50:44,128
6213,2014,Delivered,13:20:08,222
6215,2015,Delivered,04:12:11,1
6221,2016,Delivered,20:48:00,126
6222,2017,Delayed,05:17:36,3
6223,2018,Delayed,12:46:12,21
6226,2019,Delivered,10:17:02,251
6227,2020,Delivered,15:40:28,231
6229,2021,Delayed,08:59:07,276
6230,2022,Delayed,07:55:54,72
6232,2023,Delivered,14:48:49,16
6233,2024,Delayed,00:31:11,41
6237,2025,Delivered,11:36:14,65
6241,2026,Delivered,09:28:28,278
6243,2027,Delayed,03:00:39,8
6250,2028,Delayed,05:16:09,189
6257,2029,Delayed,18:46:23,135
6258,2030,Delayed,17:36:00,297
6259,2031,Delayed,20:55:54,274
6264,2032,Delayed,08:56:00,248
6266,2033,Delivered,16:56:14,133
6267,2034,Delivered,03:51:09,240
6275,2035,Delayed,03:06:39,92
6278,2036,Delayed,20:37:39,45
6280,2037,Delivered,15:01:02,79
6285,2038,Delayed,15:09:55,39
6288,2039,Delivered,08:39:12,238
6290,2040,Delayed,13:04:10,108
6293,2041,Delivered,00:13:41,76
6295,2042,Delayed,01:24:02,92
6297,2043,Delayed,03:14:08,275
6298,2044,Delayed,17:00:13,204
6302,2045,Delayed,01:54:53,230
6304,2046,Delayed,12:51:35,81
6305,2047,Delivered,07:33:48,189
6306,2048,Delayed,16:57:22,92
6313,2049,Delivered,04:30:47,44
6322,2050,Delayed,12:14:43,235
6326,2051,Delivered,13:56:34,164
6328,2052,Delayed,01:34:38,87
6332,2053,Delivered,04:51:01,227
6339,2054,Delayed,05:15:13,300
6344,2055,Delayed,07:42:05,92
6345,2056,Delayed,17:32:55,135
6350,2057,Delayed,16:52:28,172
6352,2058,Delayed,21:06:54,276
6354,2059,Delayed,14:32:55,154
6355,2060,Delayed,13:57:22,96
6360,2061,Delayed,17:53:18,189
6368,2062,Delayed,14:04:25,140
6372,2063,Delayed,10:39:41,274
6377,2064,Delivered,16:33:14,291
6378,2065,Delivered,13:43:25,46
6381,2066,Delivered,09:15:06,163
6384,2067,Delivered,10:57:37,5
6385,2068,Delayed,23:26:46,210
6389,2069,Delayed,13:23:36,288
6395,2070,Delivered,02:07:47,27
6397,2071,Delivered,17:24:46,37
6398,2072,Delivered,20:53:33,273
6407,2073,Delayed,14:14:54,276
6408,2074,Delayed,23:03:55,141
6412,2075,Delayed,01:43:11,183
6414,2076,Delayed,07:47:19,25
6416,2077,Delayed,02:08:48,71
6417,2078,Delayed,05:12:11,188
6418,2079,Delivered,08:46:08,169
6423,2080,Delivered,18:54:20,275
6432,2081,Delayed,11:07:56,242
6433,2082,Delivered,21:21:09,106
6434,2083,Delivered,20:33:02,179
6436,2084,Delayed,22:15:57,142
6437,2085,Delivered,04:11:29,244
6440,2086,Delivered,20:25:20,11
6442,2087,Delivered,23:30:59,88
6445,2088,Delayed,06:51:44,204
6447,2089,Delivered,15:24:49,224
6454,2090,Delayed,01:37:33,278
6456,2091,Delayed,11:12:15,189
6462,2092,Delayed,00:18:50,36
6463,2093,Delivered,20:21:57,103
6466,2094,Delayed,06:51:19,26
6468,2095,Delivered,10:16:03,263
6470,2096,Delayed,06:50:26,275
6471,2097,Delayed,19:24:55,221
6474,2098,Delayed,05:50:27,15
6478,2099,Delivered,11:31:18,124
6484,2100,Delivered,05:05:48,84
6485,2101,Delivered,01:10:54,264
6486,2102,Delayed,05:25:06,55
6487,2103,Delivered,07:57:39,30
6489,2104,Delivered,00:18:41,14
6491,2105,Delayed,10:30:44,180
6493,2106,Delivered,02:56:43,230
6498,2107,Delayed,17:46:03,60
6501,2108,Delayed,10:55:10,231
6503,2109,Delayed,13:34:06,119
6504,2110,Delivered,06:34:31,169
6505,2111,Delivered,22:59:48,84
6507,2112,Delayed,09:51:31,226
6508,2113,Delayed,16:36:45,131
6510,2114,Delayed,19:47:59,69
6511,2115,Delayed,19:53:58,6
6512,2116,Delivered,00:04:38,219
6516,2117,Delayed,19:47:48,249
6517,2118,Delayed,08:59:48,35
6524,2119,Delivered,19:23:47,46
6535,2120,Delayed,10:19:07,249
6537,2121,Delayed,04:19:16,12
6538,2122,Delayed,06:40:57,77
6540,2123,Delivered,05:17:49,272
6541,2124,Delivered,18:39:30,132
6542,2125,Delayed,23:57:13,247
6549,2126,Delivered,17:04:26,29
6551,2127,Delayed,19:26:39,93
6553,2128,Delivered,02:12:03,237
6554,2129,Delivered,23:46:28,170
6558,2130,Delayed,13:52:33,95
6567,2131,Delivered,20:22:34,144
6568,2132,Delivered,09:57:59,276
6570,2133,Delayed,05:23:54,187
6571,2134,Delayed,03:23:17,130
6581,2135,Delayed,20:16:59,102
6585,2136,Delayed,11:01:56,101
6594,2137,Delivered,22:20:11,256
6596,2138,Delayed,00:44:38,52
6600,2139,Delivered,07:09:46,135
6601,2140,Delayed,03:46:57,177
6604,2141,Delayed,10:16:19,201
6608,2142,Delayed,07:35:40,114
6609,2143,Delayed,17:16:09,127
6610,2144,Delayed,11:08:25,259
6611,2145,Delivered,02:54:45,20
6613,2146,Delivered,00:28:42,177
6614,2147,Delayed,12:40:46,266
6617,2148,Delayed,04:47:39,10
6621,2149,Delivered,14:06:15,228
6622,2150,Delivered,21:27:54,100
6623,2151,Delivered,09:20:57,243
6624,2152,Delivered,12:10:36,142
6625,2153,Delivered,11:04:13,198
6626,2154,Delayed,00:27:22,99
6628,2155,Delayed,10:45:04,62
6629,2156,Delivered,18:44:45,6
6635,2157,Delivered,02:03:12,12
6640,2158,Delivered,08:07:56,149
6643,2159,Delayed,05:43:59,92
6644,2160,Delayed,22:49:02,53
6645,2161,Delayed,22:01:54,137
6646,2162,Delivered,19:56:41,105
6649,2163,Delayed,13:10:07,68
6651,2164,Delayed,23:59:01,300
6657,2165,Delivered,15:05:07,125
6663,2166,Delivered,05:20:05,220
6665,2167,Delayed,04:38:49,214
6668,2168,Delivered,23:54:14,44
6669,2169,Delivered,05:31:21,217
6670,2170,Delivered,02:46:30,44
6671,2171,Delivered,19:56:28,152
6674,2172,Delayed,02:39:26,151
6679,2173,Delayed,03:20:03,186
6680,2174,Delayed,23:07:01,207
6686,2175,Delivered,00:24:59,177
6687,2176,Delayed,02:22:14,295
6689,2177,Delivered,01:26:39,60
6692,2178,Delivered,12:17:03,57
6693,2179,Delivered,03:15:21,169
6695,2180,Delayed,16:33:35,68
6697,2181,Delivered,02:33:44,82
6698,2182,Delayed,05:34:05,209
6701,2183,Delivered,19:32:58,297
6702,2184,Delivered,16:25:55,73
6703,2185,Delayed,22:07:23,1
6706,2186,Delayed,08:47:36,149
6710,2187,Delayed,22:58:23,25
6714,2188,Delivered,00:54:43,92
6718,2189,Delivered,09:09:28,259
6719,2190,Delayed,12:12:52,131
6730,2191,Delivered,20:37:58,103
6731,2192,Delayed,22:26:06,180
6732,2193,Delivered,14:02:46,296
6738,2194,Delivered,21:29:13,185
6742,2195,Delivered,11:34:33,298
6744,2196,Delayed,16:06:53,268
6747,2197,Delayed,06:59:23,103
6749,2198,Delayed,08:51:22,154
6750,2199,Delivered,04:53:38,149
6752,2200,Delayed,15:53:52,231
6761,2201,Delivered,23:34:39,259
6762,2202,Delivered,09:09:42,231
6763,2203,Delayed,10:45:17,63
6765,2204,Delivered,19:42:02,217
6772,2205,Delivered,20:06:41,29
6773,2206,Delayed,16:15:35,135
6775,2207,Delivered,00:32:56,234
6778,2208,Delivered,08:23:05,56
6782,2209,Delivered,19:04:16,122
6783,2210,Delivered,18:10:40,20
6790,2211,Delayed,07:48:29,102
6793,2212,Delivered,15:24:33,21
6795,2213,Delivered,20:18:35,220
6797,2214,Delivered,17:35:01,292
6798,2215,Delayed,23:45:48,218
6799,2216,Delayed,16:09:25,145
6801,2217,Delivered,11:43:05,234
6803,2218,Delayed,08:56:19,235
6805,2219,Delayed,04:30:30,111
6806,2220,Delivered,01:39:47,61
6807,2221,Delivered,00:30:54,47
6808,2222,Delivered,10:36:03,21
6810,2223,Delayed,13:18:39,39
6811,2224,Delayed,14:31:11,184
6813,2225,Delivered,18:51:18,141
6814,2226,Delayed,11:57:41,185
6817,2227,Delivered,06:55:32,45
6820,2228,Delayed,23:19:48,64
6821,2229,Delivered,08:30:30,104
6825,2230,Delayed,17:33:00,168
6831,2231,Delayed,00:14:38,104
6833,2232,Delivered,12:43:49,157
6834,2233,Delivered,15:02:41,8
6835,2234,Delivered,01:20:29,159
6838,2235,Delivered,09:26:22,111
6844,2236,Delayed,07:36:59,215
6849,2237,Delayed,13:56:51,34
6850,2238,Delayed,11:37:04,197
6853,2239,Delayed,16:18:34,32
6854,2240,Delivered,13:26:37,17
6855,2241,Delayed,07:58:32,288
6859,2242,Delivered,05:54:02,293
6860,2243,Delayed,13:25:12,135
6861,2244,Delivered,15:08:31,55
6863,2245,Delivered,06:07:34,233
6874,2246,Delayed,01:44:47,72
6875,2247,Delayed,00:28:57,47
6880,2248,Delivered,11:41:35,58
6882,2249,Delivered,05:22:35,99
6883,2250,Delayed,17:52:37,234
6884,2251,Delayed,14:04:15,79
6889,2252,Delivered,11:35:27,218
6890,2253,Delayed,19:33:10,54
6891,2254,Delivered,01:58:03,174
6893,2255,Delayed,08:33:30,265
6896,2256,Delayed,15:32:15,86
6900,2257,Delivered,17:15:10,274
6902,2258,Delivered,08:39:53,41
6904,2259,Delivered,10:43:00,295
6905,2260,Delivered,12:09:23,68
6908,2261,Delayed,18:56:53,241
6910,2262,Delayed,05:10:49,151
6916,2263,Delayed,00:11:47,26
6920,2264,Delayed,01:09:12,224
6924,2265,Delivered,08:56:33,47
6926,2266,Delayed,06:54:04,57
6929,2267,Delivered,16:13:32,224
6933,2268,Delivered,20:56:19,209
6934,2269,Delivered,00:19:51,39
6938,2270,Delayed,04:21:32,173
6939,2271,Delayed,08:12:33,215
6940,2272,Delivered,04:32:03,114
6945,2273,Delayed,19:06:22,79
6951,2274,Delayed,08:35:48,121
6955,2275,Delivered,01:37:22,186
